year,BUYER_COUNTY,BUYER_STATE,opioid_converted_grams,FIPS,population
2009.0,GILLIAM,OR,244.476225,41021,1645.0
2009.0,GILMER,GA,17856.1497802125,13123,29021.0
2009.0,GILMER,WV,2657.7368625,54021,6824.0
2009.0,GILPIN,CO,404.74773749999997,08047,5604.0
2009.0,GLACIER,MT,4027.1078625,30035,13550.0
2009.0,GLADES,FL,2627.3112,12043,10950.0
2009.0,GLADWIN,MI,12142.3398513375,26051,25724.0
2009.0,GLENN,CA,12507.306705,06021,28299.0
2009.0,GLOUCESTER,NJ,186058.65478905,34015,289920.0
2009.0,GLOUCESTER,VA,11474.3532865875,51073,39184.0
2009.0,GLYNN,GA,37155.5861260875,13127,76820.0
2009.0,GOGEBIC,MI,4071.5060475,26053,15936.0
2009.0,GOLDENVALLEY,ND,172.4461125,38033,1621.0
2009.0,GOLIAD,TX,450.6910875,48175,7033.0
2009.0,GONZALES,TX,2557.3638788625003,48177,19610.0
2009.0,GOOCHLAND,VA,3193.9635150000004,51075,21311.0
2009.0,GOODHUE,MN,9173.121315,27049,45836.0
2009.0,GOODING,ID,2620.9648875000003,16047,14430.0
2009.0,GORDON,GA,19382.1980325,13129,53292.0
2009.0,GOSHEN,WY,2248.7675625,56015,12319.0
2009.0,GOVE,KS,590.1712125,20063,2480.0
2009.0,GRADY,GA,3091.5672825,13131,25187.0
2009.0,GRADY,OK,17598.6472090875,40051,51649.0
2009.0,GRAFTON,NH,39549.7708988625,33009,86291.0
2009.0,GRAHAM,AZ,40805.5627125,04009,37045.0
2009.0,GRAHAM,KS,658.4085413625,20065,2435.0
2009.0,GRAHAM,NC,5115.335175,37075,8001.0
2009.0,GRAINGER,TN,20699.2827375,47057,22857.0
2009.0,GRAND,CO,2906.0084513624997,08049,13911.0
2009.0,GRAND,UT,2986.2383288625,49019,9660.0
2009.0,GRANDFORKS,ND,14211.65828295,38035,66414.0
2009.0,GRANDISLE,VT,581.6617425000001,50013,7560.0
2009.0,GRANDTRAVERSE,MI,38085.4189969875,26055,86333.0
2009.0,GRANT,AR,4653.9013875,05053,17760.0
2009.0,GRANT,IN,32411.13362295,18053,68796.0
2009.0,GRANT,KS,838.0679625,20067,7353.0
2009.0,GRANT,KY,22282.6015875,21081,25542.0
2009.0,GRANT,LA,2267.935305,22043,20164.0
2009.0,GRANT,MN,927.4439625000001,27051,5835.0
2009.0,GRANT,ND,354.976875,38037,2337.0
2009.0,GRANT,NM,15526.0941675,35017,29903.0
2009.0,GRANT,OK,177.548325,40053,4317.0
2009.0,GRANT,OR,2915.6293913625,41023,6795.0
2009.0,GRANT,SD,723.7206375,46051,7068.0
2009.0,GRANT,WA,41785.21092795,53025,88098.0
2009.0,GRANT,WI,6217.13871,55043,48965.0
2009.0,GRANT,WV,6457.7564999999995,54023,11833.0
2009.0,GRANVILLE,NC,20674.9312875,37077,57639.0
2009.0,GRATIOT,MI,7742.7740645250005,26057,41948.0
2009.0,GRAVES,KY,13315.816425,21083,37719.0
2009.0,GRAY,KS,758.553525,20069,6005.0
2009.0,GRAY,TX,5877.552315,48179,22074.0
2009.0,GRAYSHARBOR,WA,37392.3793699875,53027,71797.0
2009.0,GRAYSON,KY,12659.3886427125,21085,25581.0
2009.0,GRAYSON,TX,59123.099476125004,48181,120030.0
2009.0,GRAYSON,VA,1490.8246275000001,51077,15793.0
2009.0,GREELEY,KS,551.9521875,20071,1234.0
2009.0,GREELEY,NE,47.317724999999996,31077,2251.0
2009.0,GREEN,KY,2865.2206388625,21087,11510.0
2009.0,GREEN,WI,6940.8061275,55045,36110.0
2009.0,GREENLAKE,WI,5908.0832620125,55047,18472.0
2009.0,GREENBRIER,WV,32613.642556725004,54025,34527.0
2009.0,GREENE,AL,574.971195225,01063,8829.0
2009.0,GREENE,AR,17360.4887743125,05055,40996.0
2009.0,GREENE,GA,6041.123430225,13133,15743.0
2009.0,GREENE,IA,1710.8126625,19073,9251.0
2009.0,GREENE,IL,3784.57269,17061,13567.0
2009.0,GREENE,IN,11085.579600000001,18055,32463.0
2009.0,GREENE,MO,133126.9901290875,29077,269630.0
2009.0,GREENE,MS,1334.1912075,28041,14352.0
2009.0,GREENE,NC,2343.0940390875003,37079,20658.0
2009.0,GREENE,NY,22126.56809295,36039,48947.0
2009.0,GREENE,OH,55547.440854075,39057,159823.0
2009.0,GREENE,PA,9482.0738974875,42059,39245.0
2009.0,GREENE,TN,40903.7767390875,47059,66282.0
2009.0,GREENE,VA,557.1555375,51079,18421.0
2009.0,GREENLEE,AZ,1335.033792,04011,8041.0
2009.0,GREENSVILLE,VA,4809.1386,51081,12049.0
2009.0,GREENUP,KY,24927.092312250003,21089,38020.0
2009.0,GREENVILLE,SC,233849.91560559598,45045,451428.0
2009.0,GREENWOOD,KS,1181.518875,20073,6666.0
2009.0,GREENWOOD,SC,26707.4526675,45047,69671.0
2009.0,GREER,OK,3233.435055,40055,5830.0
2009.0,GREGG,TX,47849.329571325,48183,119637.0
2009.0,GREGORY,SD,832.6790829375,46053,4003.0
2009.0,GRENADA,MS,6041.4299775,28043,23046.0
2009.0,GRIGGS,ND,95.786175,38039,2346.0
2009.0,GRIMES,TX,1680.16155,48185,26011.0
2009.0,GRUNDY,IA,2305.355798175,19075,12177.0
2009.0,GRUNDY,IL,8261.4914175,17063,48421.0
2009.0,GRUNDY,MO,4128.8276775,29079,10047.0
2009.0,GRUNDY,TN,15523.7454225,47061,14130.0
2009.0,GUADALUPE,NM,481.52745,35019,4241.0
2009.0,GUADALUPE,TX,16398.6364725,48187,121432.0
2009.0,GUANICA,PR,103.362225,72055,
2009.0,GUAYAMA,PR,886.095315,72057,
2009.0,GUAYANILLA,PR,33.737925000000004,72059,
2009.0,GUAYNABO,PR,2917.6530525,72061,
2009.0,GUERNSEY,OH,23134.5312,39059,40054.0
2009.0,GUILFORD,NC,153594.3034786125,37081,480362.0
2009.0,GULF,FL,3494.6217075,12045,15755.0
2009.0,GUNNISON,CO,2697.768105,08051,15350.0
2009.0,GURABO,PR,480.3390375,72063,
2009.0,GUTHRIE,IA,2155.1640375,19077,10833.0
2009.0,GWINNETT,GA,146513.8371731625,13135,808167.0
2009.0,HAAKON,SD,274.15005,46055,1777.0
2009.0,HABERSHAM,GA,21287.090153175,13137,43613.0
2009.0,HAINES,AK,273.47175,02100,2399.0
2009.0,HALE,AL,2540.44767,01065,17975.0
2009.0,HALE,TX,4549.5334968,48189,35408.0
2009.0,HALIFAX,NC,12306.695581125,37083,54582.0
2009.0,HALIFAX,VA,9597.438120225,51083,35258.0
2009.0,HALL,GA,63283.7038434,13139,187743.0
2009.0,HALL,NE,11312.645660887501,31079,57487.0
2009.0,HALL,TX,592.497525,48191,3327.0
2009.0,HAMBLEN,TN,145428.465450675,47063,63033.0
2009.0,HAMILTON,FL,2305.1553525,12047,14592.0
2009.0,HAMILTON,IA,2191.4579624999997,19079,15238.0
2009.0,HAMILTON,IL,933.5380124999999,17065,8096.0
2009.0,HAMILTON,IN,58455.72268589999,18057,279287.0
2009.0,HAMILTON,KS,262.3216125,20075,2625.0
2009.0,HAMILTON,NE,604.9744538625,31081,9280.0
2009.0,HAMILTON,NY,2.1189,36041,4923.0
2009.0,HAMILTON,OH,386012.16908115,39061,855062.0
2009.0,HAMILTON,TN,215001.101984873,47065,337175.0
2009.0,HAMILTON,TX,3489.2089725,48193,8043.0
2009.0,HAMPDEN,MA,228840.7374978375,25013,471081.0
2009.0,HAMPSHIRE,MA,66621.939998175,25015,156044.0
2009.0,HAMPSHIRE,WV,6618.0214059,54027,22695.0
2009.0,HAMPTON,SC,5968.3184025,45049,21014.0
2009.0,HAMPTONCITY,VA,32939.779669049996,51650,144236.0
2009.0,HANCOCK,GA,595.8315,13141,9219.0
2009.0,HANCOCK,IA,966.8071875,19081,11046.0
2009.0,HANCOCK,IL,1719.65481,17067,18359.0
2009.0,HANCOCK,IN,22585.590705000002,18059,68334.0
2009.0,HANCOCK,KY,1014.8260574999999,21091,8635.0
2009.0,HANCOCK,ME,26127.631882499998,23009,53447.0
2009.0,HANCOCK,MS,12645.555897487498,28045,40962.0
2009.0,HANCOCK,OH,15349.3012163625,39063,74538.0
2009.0,HANCOCK,TN,4487.44635,47067,6588.0
2009.0,HANCOCK,WV,35033.63032545,54029,29729.0
2009.0,HAND,SD,478.977525,46059,3238.0
2009.0,HANOVER,VA,30828.2861672625,51085,99933.0
2009.0,HANSFORD,TX,258.724125,48195,5406.0
2009.0,HARALSON,GA,32680.2207654375,13143,28890.0
2009.0,HARDEE,FL,7751.6213925,12049,29415.0
2009.0,HARDEMAN,TN,5540.2197975,47069,27613.0
2009.0,HARDEMAN,TX,422.0389875,48197,3874.0
2009.0,HARDIN,IA,3068.6851695375,19083,17144.0
2009.0,HARDIN,IL,3470.983456125,17069,4358.0
2009.0,HARDIN,KY,31766.657086350002,21093,99770.0
2009.0,HARDIN,OH,8969.408584987501,39065,31818.0
2009.0,HARDIN,TN,13396.2086288625,47071,26258.0
2009.0,HARDIN,TX,11879.3012925,48199,53424.0
2009.0,HARDY,WV,9134.052562500001,54031,13611.0
2009.0,HARFORD,MD,176708.5072336125,24025,242514.0
2009.0,HARLAN,KY,16957.77360045,21095,30956.0
2009.0,HARLAN,NE,627.7237500000001,31083,3234.0
2009.0,HARMON,OK,1258.3555949999998,40057,2843.0
2009.0,HARNETT,NC,34476.9938602125,37085,115761.0
2009.0,HARNEY,OR,2161.3846615875,41025,6756.0
2009.0,HARPER,KS,1360.751505,20077,5667.0
2009.0,HARPER,OK,1363.1490788625001,40059,3377.0
2009.0,HARRIS,GA,846.3689625,13145,30138.0
2009.0,HARRIS,TX,1014471.842311725,48201,4070989.0
2009.0,HARRISON,IA,3432.197332725,19085,15328.0
2009.0,HARRISON,IN,14938.757853862502,18061,37562.0
2009.0,HARRISON,KY,6824.918857725001,21097,18794.0
2009.0,HARRISON,MO,2553.6228375,29081,8769.0
2009.0,HARRISON,MS,89239.35793035,28047,181191.0
2009.0,HARRISON,OH,2799.6735113625,39067,15268.0
2009.0,HARRISON,TX,11334.583275,48203,64795.0
2009.0,HARRISON,WV,46567.511513175006,54033,68911.0
2009.0,HARRISONBURGCITY,VA,22012.6433090625,51660,45137.0
2009.0,HART,GA,12296.3361038625,13147,24067.0
2009.0,HART,KY,3808.9929788625,21099,18396.0
2009.0,HARTFORD,CT,314746.89320529,09003,879835.0
2009.0,HARVEY,KS,9154.033500000001,20079,34247.0
2009.0,HASKELL,KS,381.8090288625,20081,4006.0
2009.0,HASKELL,OK,5754.36633,40061,12393.0
2009.0,HASKELL,TX,1993.2586875,48207,5002.0
2009.0,HATILLO,PR,822.1990425,72065,
2009.0,HAWAII,HI,70120.2499514625,15001,177835.0
2009.0,HAWKINS,TN,33707.7141415875,47073,57784.0
2009.0,HAYS,TX,24849.8072775,48209,155545.0
2009.0,HAYWOOD,NC,30104.2004886,37087,57109.0
2009.0,HAYWOOD,TN,1991.46581295,47075,18881.0
2009.0,HEARD,GA,2661.3890025,13149,11528.0
2009.0,HEMPHILL,TX,611.79909,48211,3463.0
2009.0,HEMPSTEAD,AR,6230.3979675,05057,23027.0
2009.0,HENDERSON,IL,238.2699,17071,7354.0
2009.0,HENDERSON,KY,24322.05519,21101,45496.0
2009.0,HENDERSON,NC,58305.170138625,37089,103669.0
2009.0,HENDERSON,TN,10388.9283075,47077,27037.0
2009.0,HENDERSON,TX,19459.202707725,48213,78921.0
2009.0,HENDRICKS,IN,45416.0150223375,18063,140606.0
2009.0,HENDRY,FL,22472.576881575,12051,39594.0
2009.0,HENNEPIN,MN,247187.65650975003,27053,1156212.0
2009.0,HENRICO,VA,90415.65923223749,51087,296415.0
2009.0,HENRY,AL,3514.0080150000003,01067,16647.0
2009.0,HENRY,GA,57436.720160100005,13151,195370.0
2009.0,HENRY,IA,2592.7388325,19087,19929.0
2009.0,HENRY,IL,4817.3736975,17073,49314.0
2009.0,HENRY,IN,28425.582432712497,18065,47827.0
2009.0,HENRY,KY,4067.0033775,21103,16060.0
2009.0,HENRY,MO,11999.140868175,29083,22176.0
2009.0,HENRY,OH,3265.3194750000002,39069,28648.0
2009.0,HENRY,TN,26398.170228862502,47079,31876.0
2009.0,HENRY,VA,20447.761635225,51089,54888.0
2009.0,HERKIMER,NY,19215.17374545,36043,62236.0
2009.0,HERNANDO,FL,245050.0159472625,12053,171233.0
2009.0,HERTFORD,NC,11587.432087500001,37091,23283.0
2009.0,HETTINGER,ND,708.334875,38041,2343.0
2009.0,HICKMAN,KY,808.7845875,21105,4851.0
2009.0,HICKMAN,TN,4325.99079,47081,23805.0
2009.0,HICKORY,MO,2083.6893,29085,8903.0
2009.0,HIDALGO,TX,38298.6696493125,48215,741152.0
2009.0,HIGHLAND,OH,25062.4583443125,39071,42178.0
2009.0,HIGHLANDS,FL,33721.288500675,12055,98704.0
2009.0,HILL,MT,7008.2945588625,30041,16632.0
2009.0,HILL,TX,9413.691757725,48217,35840.0
2009.0,HILLSBOROUGH,FL,2124149.0308509376,12057,1195317.0
2009.0,HILLSBOROUGH,NH,120405.62036085,33011,405906.0
2009.0,HILLSDALE,MI,8803.1859975,26059,45650.0
2009.0,HINDS,MS,36876.65457195,28049,247631.0
2009.0,HINSDALE,CO,5.4486,08053,821.0
2009.0,HOCKING,OH,10144.468095,39073,28912.0
2009.0,HOCKLEY,TX,4288.86027,48219,22272.0
2009.0,HODGEMAN,KS,514.6695375,20083,1906.0
2009.0,HOKE,NC,9770.9991,37093,45148.0
2009.0,HOLMES,FL,5461.291740449999,12059,19099.0
2009.0,HOLMES,MS,2266.8468375,28051,20290.0
2009.0,HOLMES,OH,2585.4423,39075,41854.0
2009.0,HOLT,MO,353.3290875,29087,4868.0
2009.0,HOLT,NE,1401.2687250000001,31089,10011.0
2009.0,HONOLULU,HI,142647.3888393375,15003,907574.0
2009.0,HOOD,TX,15453.6971775,48221,51462.0
2009.0,HOODRIVER,OR,7009.214865,41027,21883.0
2009.0,HOPEWELLCITY,VA,10437.87357,51670,23123.0
2009.0,HOPKINS,KY,31648.316557500002,21107,46167.0
2009.0,HOPKINS,TX,13553.41125,48223,34581.0
2009.0,HORMIGUEROS,PR,412.332975,72067,
2009.0,HORRY,SC,168121.369478625,45051,263868.0
2009.0,HOTSPRING,AR,6871.0066875,05059,31787.0
2009.0,HOTSPRINGS,WY,2313.7480125,56017,4590.0
2009.0,HOUGHTON,MI,7797.106294312501,26061,35333.0
2009.0,HOUSTON,AL,43027.7839477125,01069,100085.0
2009.0,HOUSTON,GA,48572.9619554625,13153,135715.0
2009.0,HOUSTON,MN,1423.369725,27055,19244.0
2009.0,HOUSTON,TN,3291.7265850000003,47083,8154.0
2009.0,HOUSTON,TX,4773.1725375,48225,22363.0
2009.0,HOWARD,AR,4110.4656038625,05061,14291.0
2009.0,HOWARD,IA,1683.2439375,19089,9410.0
2009.0,HOWARD,IN,56339.0923472625,18067,82895.0
2009.0,HOWARD,MD,81994.21403445001,24027,281884.0
2009.0,HOWARD,MO,918.539325,29089,9857.0
2009.0,HOWARD,NE,719.1005288624999,31093,6443.0
2009.0,HOWARD,TX,9099.5135775,48227,32940.0
2009.0,HOWELL,MO,19661.404733625,29091,38921.0
2009.0,HUBBARD,MN,4308.30948,27057,18644.0
2009.0,HUDSON,NJ,155560.3442107875,34017,597924.0
2009.0,HUERFANO,CO,2145.6655874999997,08055,7558.0
2009.0,HUGHES,OK,4305.8199413625,40063,13819.0
2009.0,HUGHES,SD,3598.9175288625,46065,16969.0
2009.0,HUMACAO,PR,2041.75593,72069,
2009.0,HUMBOLDT,CA,98652.4047344625,06023,129623.0
2009.0,HUMBOLDT,IA,1506.0775125,19091,9473.0
2009.0,HUMBOLDT,NV,4355.0214375,32013,18260.0
2009.0,HUMPHREYS,MS,423.6184875,28053,9809.0
2009.0,HUMPHREYS,TN,7976.795535450001,47085,18274.0
2009.0,HUNT,TX,25756.646285887502,48231,82831.0
2009.0,HUNTERDON,NJ,27296.3620345125,34019,130034.0
2009.0,HUNTINGDON,PA,7234.1151525,42061,45395.0
2009.0,HUNTINGTON,IN,9668.4863625,18069,37777.0
2009.0,HURON,MI,6736.167765,26063,32236.0
2009.0,HURON,OH,20353.3767713625,39077,59849.0
2009.0,HUTCHINSON,SD,1096.6465275,46067,7124.0
2009.0,HUTCHINSON,TX,4877.611320225,48233,21538.0
2009.0,IBERIA,LA,24151.6408711125,22045,75101.0
2009.0,IBERVILLE,LA,21688.963035675002,22047,32505.0
2009.0,IDA,IA,1084.8267375,19093,6762.0
2009.0,IDAHO,ID,2980.944315,16049,15461.0
2009.0,IMPERIAL,CA,24505.83457065,06025,166874.0
2009.0,INDEPENDENCE,AR,14460.921506362498,05063,34634.0
2009.0,INDIANRIVER,FL,79226.0771193,12061,135167.0
2009.0,INDIANA,PA,33282.856209525,42063,87450.0
2009.0,INGHAM,MI,81430.844728125,26065,277633.0
2009.0,INYO,CA,7333.630622025,06027,17293.0
2009.0,IONIA,MI,9964.680437250001,26067,62574.0
2009.0,IOSCO,MI,13858.44471135,26069,25817.0
2009.0,IOWA,IA,1424.820225,19095,15811.0
2009.0,IOWA,WI,4065.7615275,55049,23498.0
2009.0,IREDELL,NC,84591.6001538625,37097,158153.0
2009.0,IRON,MI,4483.2437625,26071,11633.0
2009.0,IRON,MO,4258.1116125,29093,9943.0
2009.0,IRON,UT,16538.779572,49021,45280.0
2009.0,IRON,WI,1462.458525,55051,6078.0
2009.0,IROQUOIS,IL,5845.5867975,17075,29690.0
2009.0,IRWIN,GA,1012.0572374999999,13155,10086.0
2009.0,ISABELA,PR,908.4198375,72071,
2009.0,ISABELLA,MI,15048.0491138625,26073,67176.0
2009.0,ISANTI,MN,9781.0072875,27059,39442.0
2009.0,ISLAND,WA,16537.3557938625,53029,81054.0
2009.0,ISLEOFWIGHT,VA,6608.81865,51093,35877.0
2009.0,ITASCA,MN,11191.22504295,27061,44727.0
2009.0,ITAWAMBA,MS,11593.5248213625,28057,23000.0
2009.0,IZARD,AR,25262.956912499998,05065,13038.0
2009.0,JACK,TX,1467.2897025,48237,8497.0
2009.0,JACKSON,AL,31164.8223938625,01071,52838.0
2009.0,JACKSON,AR,5305.1879850000005,05067,16658.0
2009.0,JACKSON,FL,13341.586837500001,12063,50930.0
2009.0,JACKSON,GA,27167.430782025,13157,63544.0
2009.0,JACKSON,IA,2658.0451913625,19097,19728.0
2009.0,JACKSON,IL,16249.426679999999,17077,58103.0
2009.0,JACKSON,IN,23930.654895,18071,42362.0
2009.0,JACKSON,KS,1703.1223875000003,20085,13412.0
2009.0,JACKSON,KY,3635.9430675,21109,13243.0
2009.0,JACKSON,LA,3837.9177225,22049,15063.0
2009.0,JACKSON,MI,52821.508124512504,26075,159828.0
2009.0,JACKSON,MN,532.63485,27063,10786.0
2009.0,JACKSON,MO,216565.88133434998,29095,705708.0
2009.0,JACKSON,MS,66073.5349839,28059,132922.0
2009.0,JACKSON,NC,18386.0902095375,37099,36891.0
2009.0,JACKSON,OH,31399.708926975,39079,33440.0
2009.0,JACKSON,OK,13229.043255,40065,25369.0
2009.0,JACKSON,OR,130183.6688617875,41029,201286.0
2009.0,JACKSON,TN,5436.7036800000005,47087,10875.0
2009.0,JACKSON,TX,1537.03755045,48239,14274.0
2009.0,JACKSON,WI,4878.4605375,55053,19886.0
2009.0,JACKSON,WV,15459.295734862499,54035,28067.0
2009.0,JAMESCITY,VA,15575.304450225001,51095,63735.0
2009.0,JASPER,GA,2751.4648163625,13159,13953.0
2009.0,JASPER,IA,8897.505892500001,19099,36257.0
2009.0,JASPER,IL,2782.3513615875,17079,9530.0
2009.0,JASPER,IN,11522.7395663625,18073,32816.0
2009.0,JASPER,MO,44090.298628837496,29097,118179.0
2009.0,JASPER,MS,1563.6323738625001,28061,17940.0
2009.0,JASPER,SC,4388.107365,45053,23221.0
2009.0,JASPER,TX,16231.49772135,48241,34370.0
2009.0,JAY,IN,8601.8479725,18075,21117.0
2009.0,JAYUYA,PR,252.76736250000002,72073,
2009.0,JEFFDAVIS,GA,4498.4704247625,13161,13659.0
2009.0,JEFFERSON,AL,300777.961145325,01073,665027.0
2009.0,JEFFERSON,AR,12378.4901890875,05069,78705.0
2009.0,JEFFERSON,CO,205594.6914456375,08059,536922.0
2009.0,JEFFERSON,FL,2413.2784838625003,12065,14010.0
2009.0,JEFFERSON,GA,4543.01469,13163,16478.0
2009.0,JEFFERSON,IA,3813.1204434,19101,15472.0
2009.0,JEFFERSON,ID,2608.5258375000003,16051,24802.0
2009.0,JEFFERSON,IL,9048.101411775,17081,39944.0
2009.0,JEFFERSON,IN,14100.268065224998,18077,33010.0
2009.0,JEFFERSON,KS,2155.696245225,20087,18207.0
2009.0,JEFFERSON,KY,344625.7627429125,21111,721594.0
2009.0,JEFFERSON,LA,212495.731587825,22051,443342.0
2009.0,JEFFERSON,MO,67082.5654288875,29099,219046.0
2009.0,JEFFERSON,MS,411.202095,28063,8928.0
2009.0,JEFFERSON,MT,882.85365,30043,11470.0
2009.0,JEFFERSON,NE,1104.511365,31095,7238.0
2009.0,JEFFERSON,NY,23620.412107725,36045,118719.0
2009.0,JEFFERSON,OH,52025.980397025,39081,67691.0
2009.0,JEFFERSON,OK,4133.2253625,40067,6319.0
2009.0,JEFFERSON,OR,4861.42965,41031,19959.0
2009.0,JEFFERSON,PA,11443.380098399999,42065,44634.0
2009.0,JEFFERSON,TN,53355.3537415875,47089,51722.0
2009.0,JEFFERSON,TX,65021.0794631625,48245,243237.0
2009.0,JEFFERSON,WA,6154.80975,53031,29676.0
2009.0,JEFFERSON,WI,19999.06707135,55055,80833.0
2009.0,JEFFERSON,WV,27770.832720225,54037,52750.0
2009.0,JEFFERSONDAVIS,LA,13673.296666125,22053,31097.0
2009.0,JEFFERSONDAVIS,MS,3575.3567175,28065,12543.0
2009.0,JENKINS,GA,1956.2424375,13165,8450.0
2009.0,JENNINGS,IN,14994.800678175001,18079,28043.0
2009.0,JERAULD,SD,254.0103,46073,1953.0
2009.0,JEROME,ID,4040.6014125,16053,21262.0
2009.0,JERSEY,IL,7190.18934,17083,22549.0
2009.0,JESSAMINE,KY,20071.6811175,21113,47589.0
2009.0,JEWELL,KS,342.35373749999997,20089,3059.0
2009.0,JIMHOGG,TX,242.250915,48247,4997.0
2009.0,JIMWELLS,TX,10864.6767788625,48249,41001.0
2009.0,JODAVIESS,IL,1956.28365,17085,21990.0
2009.0,JOHNSON,AR,8393.1574875,05071,24994.0
2009.0,JOHNSON,GA,1680.0282975,13167,9300.0
2009.0,JOHNSON,IA,10969.997775,19103,131005.0
2009.0,JOHNSON,IL,1720.3239225000002,17087,13730.0
2009.0,JOHNSON,IN,67000.9907634,18081,141501.0
2009.0,JOHNSON,KS,208573.303968,20091,542737.0
2009.0,JOHNSON,KY,28745.3816625,21115,23827.0
2009.0,JOHNSON,MO,8304.580365,29101,52657.0
2009.0,JOHNSON,NE,919.3975125,31097,5077.0
2009.0,JOHNSON,TN,10635.678001125001,47091,18006.0
2009.0,JOHNSON,TX,44727.0154920375,48251,156997.0
2009.0,JOHNSON,WY,1605.3965325,56019,8531.0
2009.0,JOHNSTON,NC,42594.889194074996,37101,168525.0
2009.0,JOHNSTON,OK,6020.010104999999,40069,10468.0
2009.0,JONES,GA,6092.83965885,13169,27740.0
2009.0,JONES,IA,1809.2900399999999,19105,20364.0
2009.0,JONES,MS,28562.87271795,28067,67776.0
2009.0,JONES,NC,1577.7734625,37103,10071.0
2009.0,JONES,TX,2218.1593875,48253,18961.0
2009.0,JOSEPHINE,OR,52030.95888975,41033,81026.0
2009.0,JUAB,UT,4081.6824374999997,49023,10244.0
2009.0,JUANADIAZ,PR,1015.0798575,72075,
2009.0,JUDITHBASIN,MT,0.6054,30045,2051.0
2009.0,JUNCOS,PR,979.4087250000001,72077,
2009.0,JUNEAU,AK,7690.3427972625,02110,30796.0
2009.0,JUNEAU,WI,11996.528407725,55057,26451.0
2009.0,JUNIATA,PA,8119.4379,42067,23118.0
2009.0,KALAMAZOO,MI,77538.9680254125,26077,248407.0
2009.0,KALKASKA,MI,7288.1407847625,26079,16891.0
2009.0,KANABEC,MN,3881.8273538625,27065,15899.0
2009.0,KANAWHA,WV,103842.9535947375,54039,191663.0
2009.0,KANDIYOHI,MN,6340.0119525,27067,41123.0
2009.0,KANE,IL,37597.450887675004,17089,511892.0
2009.0,KANE,UT,4205.1483375,49025,6601.0
2009.0,KANKAKEE,IL,19491.7702435875,17091,113215.0
2009.0,KARNES,TX,2088.6153675,48255,15029.0
2009.0,KAUAI,HI,44348.05801155,15007,64529.0
2009.0,KAUFMAN,TX,30910.494254062498,48257,103038.0
2009.0,KAY,OK,20691.790901362503,40071,46110.0
2009.0,KEARNEY,NE,373.63807886250004,31099,6460.0
2009.0,KEARNY,KS,409.4202,20093,4169.0
2009.0,KEITH,NE,1918.4876625000002,31101,7760.0
2009.0,KEMPER,MS,1857.2261250000001,28069,9833.0
2009.0,KENAIPENINSULA,AK,25944.9508015875,02122,54665.0
2009.0,KENDALL,IL,12120.137895,17093,104821.0
2009.0,KENDALL,TX,6970.2887220375,48259,34053.0
2009.0,KENNEBEC,ME,63623.959548862505,23011,121090.0
2009.0,KENOSHA,WI,46374.5601815625,55059,165382.0
2009.0,KENT,DE,80407.5109238625,10001,157741.0
2009.0,KENT,MD,14626.701836587501,24029,20247.0
2009.0,KENT,MI,124928.4992586375,26081,608315.0
2009.0,KENT,RI,83193.19749135,44003,168752.0
2009.0,KENTON,KY,92685.9630171,21117,158729.0
2009.0,KEOKUK,IA,288.124125,19107,10562.0
2009.0,KERN,CA,217433.4477182625,06029,807407.0
2009.0,KERR,TX,13500.4708763625,48265,48381.0
2009.0,KERSHAW,SC,11179.1693289,45055,60042.0
2009.0,KETCHIKANGATEWAY,AK,4724.056425,02130,13005.0
2009.0,KEWAUNEE,WI,1786.5718125,55061,20315.0
2009.0,KIDDER,ND,96.5682,38043,2201.0
2009.0,KIMBALL,NE,939.488775,31105,3576.0
2009.0,KIMBLE,TX,756.78249,48267,4539.0
2009.0,KING,WA,627939.3819220125,53033,1916441.0
2009.0,KINGGEORGE,VA,2114.4766124999996,51099,23557.0
2009.0,KINGWILLIAM,VA,4554.5606625,51101,16225.0
2009.0,KINGFISHER,OK,9145.63536,40073,14384.0
2009.0,KINGMAN,KS,1963.8249750000002,20095,7571.0
2009.0,KINGS,CA,30589.6890427125,06031,148764.0
2009.0,KINGS,NY,399429.50752648746,36047,2567098.0
2009.0,KINGSBURY,SD,480.9897,46077,5308.0
2009.0,KINNEY,TX,325.45500000000004,48271,3274.0
2009.0,KIOWA,CO,488.58776250000005,08061,1238.0
2009.0,KIOWA,OK,3837.9709997625,40075,9101.0
2009.0,KITCARSON,CO,779.95695,08063,8402.0
2009.0,KITSAP,WA,81171.55532655,53035,240862.0
2009.0,KITTITAS,WA,9828.3290213625,53037,39532.0
2009.0,KITTSON,MN,367.61115000000007,27069,4374.0
2009.0,KLAMATH,OR,26050.46745795,41035,66247.0
2009.0,KLEBERG,TX,4062.0703725,48273,30647.0
2009.0,KLICKITAT,WA,2843.8895249999996,53039,20554.0
2009.0,KNOTT,KY,4490.033505,21119,17126.0
2009.0,KNOX,IL,13146.500670000001,17095,51648.0
2009.0,KNOX,IN,18965.40310725,18083,37907.0
2009.0,KNOX,KY,14215.619910000001,21121,32710.0
2009.0,KNOX,ME,14888.8171575,23013,40801.0
2009.0,KNOX,NE,1570.0903275,31107,8378.0
2009.0,KNOX,OH,24702.25467,39083,59637.0
2009.0,KNOX,TN,521447.0821147125,47093,435725.0
2009.0,KNOX,TX,1270.37259,48275,3322.0
2009.0,KODIAK,AK,2119.3888875000002,02150,13346.0
